listing_id,locality_name,zone,bhk,size,bathroom,floor_num,total_floors,size_per_bhk,bath_per_bhk,floor_ratio,is_tall_building,rent_per_sqft,locality_price_level,area_type,furnishing_status,tenant_preferred,point_of_contact,floor_band,rent,log_rent
LST104129,Magathane,north,3,979.0,2.0,7.0,26.0,326.3333333333333,0.6666666666666666,0.2692307692307692,1,88.8661899897855,10.643151573995173,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Agent,mid (4-10),87000.0,11.37366339763672
LST100893,4 Bunglows,east,3,1350.0,3.0,20.0,31.0,450.0,1.0,0.6451612903225806,1,62.96296296296296,11.253068093606258,Carpet Area,Furnished,Family,Contact Agent,high (11+),85000.0,11.350406535472453
LST103323,Seven Bungalows,west,1,356.0,2.0,0.0,8.0,356.0,2.0,0.0,0,77.24719101123596,11.013432679875008,Super Area,Furnished,Bachelors,Contact Agent,ground/basement,27500.0,10.221941283654663
LST102946,Borivali East,north,2,805.0,2.0,12.0,45.0,402.5,1.0,0.26666666666666666,1,67.70186335403727,10.70221031569076,Carpet Area,Unfurnished,Bachelors,Contact Owner,high (11+),54500.0,10.905955980651335
LST104349,JL Tambe Nagar,south,1,340.0,1.0,29.0,35.0,340.0,1.0,0.8285714285714286,1,29.41176470588235,10.616258279258075,Carpet Area,Semi-Furnished,Family,Contact Agent,high (11+),10000.0,9.210340371976184
LST102916,sunanda circal,east,1,432.0,1.0,4.0,22.0,432.0,1.0,0.18181818181818182,1,68.28703703703704,10.806715660685779,Carpet Area,Semi-Furnished,Family,Contact Owner,mid (4-10),29500.0,10.292145542327912
LST101582,in Mira Road,north,2,601.0,3.0,12.0,23.0,300.5,1.5,0.5217391304347826,1,56.572379367720465,10.81046854166986,Carpet Area,Unfurnished,Bachelors,Contact Owner,high (11+),34000.0,10.4341158035983
LST900041,Morya Nagar,east,1,538.0,2.0,13.0,15.0,538.0,2.0,0.8666666666666667,0,39.962825278810406,10.756080388499171,Super Area,Semi-Furnished,Bachelors,Contact Owner,high (11+),21500.0,9.975808214115753
LST101167,Powai,east,3,1378.0,3.0,6.0,13.0,459.3333333333333,1.0,0.46153846153846156,0,95.42815674891146,10.964246195304222,Carpet Area,Unfurnished,Bachelors,Contact Agent,mid (4-10),131500.0,11.786762130599957
LST900036,Unknown,unknown,2,860.0,1.0,2.0,2.0,430.0,0.5,1.0,0,62.7906976744186,10.80676083612417,Super Area,Furnished,Bachelors/Family,Contact Agent,low (1-3),54000.0,10.896739325546411
LST103776,Andheri East,west,1,572.0,2.0,3.0,30.0,572.0,2.0,0.1,1,49.82517482517483,10.95227718741345,Super Area,Unfurnished,Family,Contact Owner,low (1-3),28500.0,10.257659366256743
LST102395,Model Town,east,1,541.0,1.0,14.0,33.0,541.0,1.0,0.42424242424242425,1,57.301293900184845,10.419068570018919,Super Area,Semi-Furnished,Bachelors/Family,Contact Agent,high (11+),31000.0,10.341742483467284
LST101909,Mira Road,east,1,587.0,1.0,10.0,18.0,587.0,1.0,0.5555555555555556,0,54.5144804088586,10.72183090798483,Super Area,Semi-Furnished,Bachelors,Contact Agent,mid (4-10),32000.0,10.373491181781864
LST104726,Bandra Band Stand,south,1,454.0,2.0,8.0,23.0,454.0,2.0,0.34782608695652173,1,29.73568281938326,10.408659711848944,Super Area,Furnished,Bachelors,Contact Owner,mid (4-10),13500.0,9.51044496442652
LST100768,Kanch Pada,unknown,4,1617.0,5.0,15.0,58.0,404.25,1.25,0.25862068965517243,1,80.39579468150897,11.488262471613508,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Agent,high (11+),130000.0,11.77528972943772
LST103179,Borivali East,north,2,1054.0,2.0,5.0,18.0,527.0,1.0,0.2777777777777778,0,64.99051233396584,10.70221031569076,Carpet Area,Furnished,Bachelors/Family,Contact Owner,mid (4-10),68500.0,11.134589024250317
LST100052,Vile Parle East,west,1,540.0,2.0,2.0,4.0,540.0,2.0,0.5,0,74.07407407407408,11.204122908080516,Carpet Area,Semi-Furnished,Family,Contact Agent,low (1-3),40000.0,10.596634733096073
LST103961,Bhandup West,east,2,1011.0,3.0,30.0,37.0,505.5,1.5,0.8108108108108109,1,16.320474777448073,10.890470738535077,Carpet Area,Unfurnished,Bachelors/Family,Contact Owner,high (11+),16500.0,9.711115659888671
LST103723,Kandivali East,north,1,491.0,1.0,10.0,21.0,491.0,1.0,0.47619047619047616,1,49.89816700610998,10.97776616951422,Carpet Area,Unfurnished,Bachelors,Contact Owner,mid (4-10),24500.0,10.106428396532818
LST104455,Kings Circle,south,3,950.0,3.0,18.0,32.0,316.6666666666667,1.0,0.5625,1,70.0,10.56550014367002,Super Area,Unfurnished,Bachelors/Family,Contact Owner,high (11+),66500.0,11.104957226643945
LST104770,Marol,east,1,544.0,2.0,34.0,46.0,544.0,2.0,0.7391304347826086,1,56.06617647058823,10.892335347471157,Carpet Area,Furnished,Family,Contact Agent,high (11+),30500.0,10.325481962595504
LST101720,Lower Parel,south,2,832.0,2.0,4.0,4.0,416.0,1.0,1.0,0,48.07692307692308,11.204892048401401,Carpet Area,Unfurnished,Bachelors/Family,Contact Agent,mid (4-10),40000.0,10.596634733096073
LST102010,Dadar TT Circle,south,2,659.0,3.0,37.0,51.0,329.5,1.5,0.7254901960784313,1,148.7101669195751,11.183224830869467,Super Area,Unfurnished,Bachelors,Contact Agent,high (11+),98000.0,11.49272275765271
LST103271,parivar safalya chs,south,2,655.0,2.0,25.0,43.0,327.5,1.0,0.5813953488372093,1,36.6412213740458,11.012675668752312,Carpet Area,Furnished,Bachelors,Contact Agent,high (11+),24000.0,10.085809109330082
LST104370,new panvel,east,1,566.0,1.0,8.0,11.0,566.0,1.0,0.7272727272727273,0,13.250883392226148,10.769311733538297,Super Area,Semi-Furnished,Bachelors,Contact Agent,mid (4-10),7500.0,8.922658299524402
LST101187,Kanjurmarg West,east,1,363.0,2.0,15.0,17.0,363.0,2.0,0.8823529411764706,0,81.26721763085399,11.130296296719283,Carpet Area,Unfurnished,Family,Contact Agent,high (11+),29500.0,10.292145542327912
LST100069,Khar West,south,3,1400.0,3.0,4.0,8.0,466.6666666666667,1.0,0.5,0,121.42857142857143,11.605227291698016,Carpet Area,Unfurnished,Bachelors/Family,Contact Agent,mid (4-10),170000.0,12.043553716032399
LST103304,Andheri West,west,3,1097.0,3.0,3.0,60.0,365.6666666666667,1.0,0.05,1,47.85779398359161,11.119863194438148,Super Area,Unfurnished,Family,Contact Agent,low (1-3),52500.0,10.868568448579715
LST103405,Bhandup East,east,1,529.0,1.0,3.0,36.0,529.0,1.0,0.08333333333333333,1,70.88846880907373,10.80190303849778,Carpet Area,Furnished,Bachelors,Contact Owner,low (1-3),37500.0,10.532096211958502
LST101660,Beverly Park,north,2,871.0,1.0,3.0,23.0,435.5,0.5,0.13043478260869565,1,56.25717566016073,10.64654847350029,Super Area,Unfurnished,Bachelors/Family,Contact Agent,low (1-3),49000.0,10.799575577092764
LST100362,Ghatkopar West,east,1,500.0,2.0,1.0,8.0,500.0,2.0,0.125,0,70.0,10.699375206527325,Super Area,Semi-Furnished,Bachelors/Family,Contact Owner,low (1-3),35000.0,10.46310334047155
LST101906,Bhandup West,east,3,1401.0,3.0,13.0,15.0,467.0,1.0,0.8666666666666667,0,108.49393290506781,10.890470738535077,Super Area,Furnished,Bachelors,Contact Owner,high (11+),152000.0,11.931635799828413
LST103843,LBS Marg,east,1,544.0,1.0,13.0,20.0,544.0,1.0,0.65,1,57.904411764705884,11.204549880701927,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Agent,high (11+),31500.0,10.357742824813725
LST102462,New Devchhaya Building,south,3,1591.0,3.0,6.0,28.0,530.3333333333334,1.0,0.21428571428571427,1,77.30986800754242,11.04615253688026,Carpet Area,Furnished,Bachelors/Family,Contact Owner,mid (4-10),123000.0,11.719939634354555
LST100941,Chembur,east,1,430.0,2.0,14.0,23.0,430.0,2.0,0.6086956521739131,1,69.76744186046511,10.890775934151565,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Agent,high (11+),30000.0,10.308952660644293
LST102121,New Airport Colony,south,1,336.0,2.0,5.0,13.0,336.0,2.0,0.38461538461538464,0,26.785714285714285,10.107000138424272,Super Area,Unfurnished,Bachelors/Family,Contact Owner,mid (4-10),9000.0,9.104979856318357
LST102595,Bhakti Park,south,5,3921.0,6.0,3.0,3.0,784.2,1.2,1.0,0,156.08263198163735,11.201128874867234,Super Area,Semi-Furnished,Bachelors,Contact Agent,low (1-3),612000.0,13.324487561494463
LST101537,Bhandup West,east,1,458.0,2.0,15.0,18.0,458.0,2.0,0.8333333333333334,0,27.292576419213972,10.890470738535077,Super Area,Unfurnished,Bachelors/Family,Contact Agent,high (11+),12500.0,9.433483923290392
LST104513,Juhu,west,2,665.0,2.0,4.0,4.0,332.5,1.0,1.0,0,60.150375939849624,11.420339138906948,Super Area,Furnished,Bachelors,Contact Agent,mid (4-10),40000.0,10.596634733096073
LST103894,Jankalyan Nagar,east,3,1050.0,3.0,6.0,11.0,350.0,1.0,0.5454545454545454,0,75.23809523809524,10.614795942241514,Carpet Area,Unfurnished,Bachelors,Contact Agent,mid (4-10),79000.0,11.27720313144916
LST101604,Thakur Complex,north,3,1368.0,2.0,14.0,33.0,456.0,0.6666666666666666,0.42424242424242425,1,38.74269005847953,10.75665974952721,Carpet Area,Unfurnished,Bachelors/Family,Contact Agent,high (11+),53000.0,10.87804719253426
LST104997,Juhu,west,1,230.0,2.0,1.0,2.0,230.0,2.0,0.5,0,80.43478260869566,11.420339138906948,Carpet Area,Semi-Furnished,Bachelors,Contact Agent,low (1-3),18500.0,9.825526011066415
LST101236,Chembur,east,1,369.0,1.0,12.0,43.0,369.0,1.0,0.27906976744186046,1,67.75067750677506,10.890775934151565,Super Area,Semi-Furnished,Bachelors/Family,Contact Owner,high (11+),25000.0,10.126631103850338
LST100680,Goregaon West,north,1,450.0,1.0,2.0,7.0,450.0,1.0,0.2857142857142857,0,77.77777777777777,10.945931095246783,Super Area,Unfurnished,Bachelors/Family,Contact Owner,low (1-3),35000.0,10.46310334047155
LST104327,Hiranandani Gardens,east,2,730.0,2.0,17.0,36.0,365.0,1.0,0.4722222222222222,1,117.8082191780822,10.985276050143012,Carpet Area,Semi-Furnished,Bachelors,Contact Owner,high (11+),86000.0,11.362102575235644
LST104721,Nalasopara West,north,2,753.0,3.0,7.0,20.0,376.5,1.5,0.35,1,104.24966799468791,10.753595869881174,Carpet Area,Unfurnished,Bachelors,Contact Agent,mid (4-10),78500.0,11.2708539037705
LST102535,Wadala,south,2,750.0,1.0,10.0,23.0,375.0,0.5,0.43478260869565216,1,70.66666666666667,10.99887179895927,Carpet Area,Unfurnished,Family,Contact Agent,mid (4-10),53000.0,10.87804719253426
LST104460,Amar Nagar,east,3,1319.0,2.0,17.0,27.0,439.6666666666667,0.6666666666666666,0.6296296296296297,1,54.20773313115997,10.88234710200311,Carpet Area,Furnished,Bachelors/Family,Contact Agent,high (11+),71500.0,11.177452728682098
LST101066,Mulund West,east,1,450.0,2.0,15.0,25.0,450.0,2.0,0.6,1,60.0,10.780672329678938,Super Area,Furnished,Family,Contact Agent,high (11+),27000.0,10.203592144986466
LST100723,Bandra West,south,3,1600.0,3.0,9.0,16.0,533.3333333333334,1.0,0.5625,0,112.5,11.41516651287186,Carpet Area,Furnished,Bachelors/Family,Contact Agent,mid (4-10),180000.0,12.100712129872347
LST102947,Hiranandani Gardens,east,1,515.0,1.0,5.0,22.0,515.0,1.0,0.22727272727272727,1,46.601941747572816,10.985276050143012,Super Area,Semi-Furnished,Bachelors/Family,Contact Owner,mid (4-10),24000.0,10.085809109330082
LST103985,4 Bunglows,east,1,429.0,1.0,30.0,44.0,429.0,1.0,0.6818181818181818,1,52.44755244755245,11.253068093606258,Carpet Area,Unfurnished,Bachelors/Family,Contact Owner,high (11+),22500.0,10.021270588192511
LST101756,Parel,south,1,392.0,2.0,5.0,22.0,392.0,2.0,0.22727272727272727,1,20.408163265306122,11.124955527722204,Carpet Area,Semi-Furnished,Bachelors,Contact Owner,mid (4-10),8000.0,8.987196820661973
LST101425,JB Nagar,east,5,1844.0,5.0,7.0,23.0,368.8,1.0,0.30434782608695654,1,152.65726681127984,10.960516268818662,Super Area,Unfurnished,Bachelors/Family,Contact Agent,mid (4-10),281500.0,12.547887726561882
LST103001,Taloja Phase 2,east,4,2135.0,3.0,16.0,22.0,533.75,0.75,0.7272727272727273,1,133.4894613583138,10.657585103751387,Super Area,Semi-Furnished,Family,Contact Agent,high (11+),285000.0,12.560244459250788
LST102893,Chakala,east,4,1970.0,4.0,10.0,21.0,492.5,1.0,0.47619047619047616,1,176.62429858991135,11.211440849809541,Super Area,Unfurnished,Bachelors,Contact Agent,mid (4-10),538000.0,13.195613839143922
LST104220,Santacruz West,west,2,550.0,1.0,3.0,14.0,275.0,0.5,0.21428571428571427,0,71.81818181818181,11.326546812574792,Carpet Area,Unfurnished,Family,Contact Agent,low (1-3),39500.0,10.584055950889214
LST103944,Unknown,unknown,1,569.0,1.0,17.0,25.0,569.0,1.0,0.68,1,107.20562390158172,10.80676083612417,Super Area,Semi-Furnished,Bachelors,Contact Owner,high (11+),61000.0,11.018629143155449
LST102092,Parel,south,3,1219.5,2.0,14.0,68.0,406.5,0.6666666666666666,0.20588235294117646,1,128.74128741287413,11.124955527722204,Carpet Area,Furnished,Bachelors,Contact Agent,high (11+),157000.0,11.964001084330445
LST101159,Juhu Tara,west,2,718.0,2.0,16.0,40.0,359.0,1.0,0.4,1,136.49025069637884,11.056335454599406,Carpet Area,Semi-Furnished,Bachelors,Contact Owner,high (11+),98000.0,11.49272275765271
LST102890,Mulund Railway Station,east,4,2089.0,4.0,9.0,12.0,522.25,1.0,0.75,0,125.65820966969842,11.317515024021871,Super Area,Unfurnished,Bachelors/Family,Contact Agent,mid (4-10),262500.0,12.478006361013815
LST103377,Hiranandani Gardens,east,3,1378.0,3.0,26.0,44.0,459.3333333333333,1.0,0.5909090909090909,1,79.10014513788099,10.985276050143012,Carpet Area,Unfurnished,Family,Contact Agent,high (11+),109000.0,11.59910316121128
LST900048,Dadar West,south,1,318.0,1.0,40.0,50.0,318.0,1.0,0.8,1,86.47798742138365,10.9104893467194,Super Area,Semi-Furnished,Family,Contact Agent,high (11+),27500.0,10.221941283654663
LST102708,Hiranandani Gardens,east,3,1117.0,3.0,18.0,23.0,372.3333333333333,1.0,0.782608695652174,1,118.17367949865712,10.985276050143012,Super Area,Semi-Furnished,Bachelors,Contact Agent,high (11+),132000.0,11.790557201568507
LST104232,shanti kutir tunga village powai,unknown,4,1309.0,4.0,40.0,75.0,327.25,1.0,0.5333333333333333,1,65.69900687547747,11.455780179363284,Carpet Area,Furnished,Bachelors/Family,Contact Owner,high (11+),86000.0,11.362102575235644
LST103920,Andheri West,west,2,665.0,3.0,11.0,14.0,332.5,1.5,0.7857142857142857,0,67.66917293233082,11.119863194438148,Super Area,Unfurnished,Bachelors/Family,Contact Owner,high (11+),45000.0,10.714417768752456
LST104905,Andheri West,west,2,604.0,2.0,50.0,74.0,302.0,1.0,0.6756756756756757,1,69.5364238410596,11.119863194438148,Carpet Area,Semi-Furnished,Family,Contact Agent,high (11+),42000.0,10.645424897265505
LST100233,buena vista,south,3,1650.0,4.0,8.0,27.0,550.0,1.3333333333333333,0.2962962962962963,1,176.62429858991135,11.638186481610187,Carpet Area,Furnished,Bachelors,Contact Agent,mid (4-10),330000.0,12.706847933442663
LST101984,Prabhadevi,south,2,538.0,3.0,-1.0,25.0,269.0,1.5,-0.04,1,92.00743494423791,11.084612109046844,Super Area,Semi-Furnished,Bachelors/Family,Contact Agent,ground/basement,49500.0,10.809727948556782
LST104821,Mount Mary,south,3,994.0,2.0,5.0,23.0,331.3333333333333,0.6666666666666666,0.21739130434782608,1,69.9195171026157,11.164758407190849,Super Area,Furnished,Bachelors,Contact Owner,mid (4-10),69500.0,11.149082031552883
LST103693,Kandivali East,north,2,645.0,3.0,16.0,31.0,322.5,1.5,0.5161290322580645,1,158.13953488372093,10.97776616951422,Carpet Area,Furnished,Bachelors/Family,Contact Owner,high (11+),102000.0,11.532728092266408
LST101018,Mindspace,north,1,522.0,1.0,6.0,14.0,522.0,1.0,0.42857142857142855,0,146.55172413793105,10.694530003139274,Super Area,Furnished,Family,Contact Agent,mid (4-10),76500.0,11.245046019814627
LST102891,Nandiadwala Colony,east,1,322.0,2.0,14.0,40.0,322.0,2.0,0.35,1,97.82608695652173,10.908198100625537,Super Area,Furnished,Bachelors,Contact Agent,high (11+),31500.0,10.357742824813725
LST103132,Powai,east,2,719.0,2.0,4.0,14.0,359.5,1.0,0.2857142857142857,0,21.557719054242003,10.964246195304222,Super Area,Semi-Furnished,Bachelors/Family,Contact Owner,mid (4-10),15500.0,9.648595302907339
LST100418,Datta Pada,north,2,620.0,2.0,3.0,14.0,310.0,1.0,0.21428571428571427,0,58.064516129032256,10.846786884109656,Carpet Area,Semi-Furnished,Family,Contact Agent,low (1-3),36000.0,10.491274217438248
LST101218,Kandivali West,north,3,1047.0,2.0,3.0,23.0,349.0,0.6666666666666666,0.13043478260869565,1,100.76408787010506,10.909837202753758,Carpet Area,Semi-Furnished,Family,Contact Owner,low (1-3),105500.0,11.566466231898259
LST100038,Thakur Complex,north,1,450.0,1.0,5.0,8.0,450.0,1.0,0.625,0,44.44444444444444,10.75665974952721,Carpet Area,Unfurnished,Bachelors/Family,Contact Agent,mid (4-10),20000.0,9.903487552536127
LST100368,Agarkar Chowk,west,3,850.0,2.0,19.0,30.0,283.3333333333333,0.6666666666666666,0.6333333333333333,1,94.11764705882354,11.358226122754958,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Agent,high (11+),80000.0,11.289781913656018
LST100648,Chembur,east,3,1000.0,3.0,5.0,10.0,333.3333333333333,1.0,0.5,0,65.0,10.890775934151565,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Agent,mid (4-10),65000.0,11.082142548877775
LST103746,Mira Road,east,1,520.0,1.0,18.0,23.0,520.0,1.0,0.782608695652174,1,100.0,10.72183090798483,Super Area,Semi-Furnished,Family,Contact Owner,high (11+),52000.0,10.858998997563564
LST103084,Thakur Complex,north,1,444.0,1.0,8.0,22.0,444.0,1.0,0.36363636363636365,1,70.94594594594595,10.75665974952721,Super Area,Unfurnished,Bachelors/Family,Contact Owner,mid (4-10),31500.0,10.357742824813725
LST101476,Ashok Van,south,2,664.0,1.0,18.0,28.0,332.0,0.5,0.6428571428571429,1,14.30722891566265,10.697333358010196,Carpet Area,Furnished,Bachelors/Family,Contact Agent,high (11+),9500.0,9.159047077588632
LST102851,Andheri East,west,1,230.0,2.0,12.0,21.0,230.0,2.0,0.5714285714285714,1,76.08695652173913,10.95227718741345,Super Area,Furnished,Family,Contact Agent,high (11+),17500.0,9.769956159911606
LST104424,Pali Hill,west,1,455.0,1.0,45.0,78.0,455.0,1.0,0.5769230769230769,1,43.956043956043956,11.152004614861006,Super Area,Unfurnished,Bachelors,Contact Owner,high (11+),20000.0,9.903487552536127
LST103858,Mulund West,east,1,233.0,1.0,18.0,29.0,233.0,1.0,0.6206896551724138,1,62.23175965665236,10.780672329678938,Super Area,Furnished,Bachelors,Contact Owner,high (11+),14500.0,9.581903928408666
LST104132,Bhandup West,east,2,919.0,2.0,8.0,27.0,459.5,1.0,0.2962962962962963,1,81.06637649619151,10.890470738535077,Super Area,Furnished,Bachelors/Family,Contact Owner,mid (4-10),74500.0,11.218554404367652
LST100769,Parel,south,2,836.0,2.0,6.0,23.0,418.0,1.0,0.2608695652173913,1,95.69377990430623,11.124955527722204,Carpet Area,Unfurnished,Bachelors/Family,Contact Agent,mid (4-10),80000.0,11.289781913656018
LST101373,Hindu Colony,south,2,522.0,1.0,22.0,24.0,261.0,0.5,0.9166666666666666,1,21.0727969348659,11.068365793639552,Super Area,Unfurnished,Bachelors/Family,Contact Owner,high (11+),11000.0,9.305650551780507
LST101391,Hindu Colony,south,3,1230.0,3.0,7.0,9.0,410.0,1.0,0.7777777777777778,0,120.73170731707317,11.068365793639552,Carpet Area,Furnished,Bachelors,Contact Agent,mid (4-10),148500.0,11.908340237224891
LST103869,Bhandup West,east,1,426.0,1.0,6.0,8.0,426.0,1.0,0.75,0,99.76525821596245,10.890470738535077,Super Area,Semi-Furnished,Family,Contact Agent,mid (4-10),42500.0,10.657259354912508
LST103122,Kurla West,south,3,1459.0,4.0,1.0,10.0,486.3333333333333,1.3333333333333333,0.1,0,168.95133653187114,10.777564218546118,Super Area,Unfurnished,Family,Contact Agent,low (1-3),246500.0,12.415117272464881
LST102389,Grant Road,south,2,644.0,2.0,25.0,51.0,322.0,1.0,0.49019607843137253,1,74.53416149068323,10.92925310676096,Carpet Area,Furnished,Bachelors/Family,Contact Agent,high (11+),48000.0,10.778956289890028
LST101049,Andheri West,west,4,2194.0,5.0,14.0,35.0,548.5,1.25,0.4,1,104.60346399270739,11.119863194438148,Carpet Area,Unfurnished,Bachelors/Family,Contact Agent,high (11+),229500.0,12.343658308482738
LST103313,Chembur,east,1,450.0,1.0,5.0,8.0,450.0,1.0,0.625,0,44.44444444444444,10.890775934151565,Carpet Area,Unfurnished,Bachelors/Family,Contact Owner,mid (4-10),20000.0,9.903487552536127
LST104472,Malabar Hill,south,1,595.0,2.0,33.0,42.0,595.0,2.0,0.7857142857142857,1,126.89075630252101,11.456706416111096,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Owner,high (11+),75500.0,11.231887935237117
LST103848,Parel,south,1,687.0,1.0,1.0,3.0,687.0,1.0,0.3333333333333333,0,32.02328966521106,11.124955527722204,Super Area,Furnished,Bachelors/Family,Contact Owner,low (1-3),22000.0,9.998797732340453
LST100807,Powai,east,1,500.0,2.0,7.0,23.0,500.0,2.0,0.30434782608695654,1,70.0,10.964246195304222,Super Area,Semi-Furnished,Bachelors/Family,Contact Owner,mid (4-10),35000.0,10.46310334047155
