listing_id,city,locality_name,address,bhk,rent,size,area_type,floor_num,total_floors,bathroom,furnishing_status,tenant_preferred,point_of_contact
LST102059,Mumbai,Best Nagar Goregaon West,Best Nagar Goregaon West,1,27500.0,459.0,Carpet Area,37.0,51.0,1.0,Unfurnished,Bachelors/Family,Contact Agent
LST102788,Mumbai,Parel,"Lodha Venezia, Parel",3,130000.0,1308.0,Super Area,45.0,60.0,4.0,Unfurnished,Family,Contact Owner
LST104854,Mumbai,Parel,"Ashok tower, Parel",2,52000.0,826.0,Super Area,15.0,36.0,1.0,Unfurnished,Family,Contact Owner
LST101995,Mumbai,Jogeshwari West,"Lodha Bel Air, Jogeshwari West",2,41500.0,794.0,Super Area,14.0,21.0,3.0,Unfurnished,Bachelors,Contact Owner
LST103948,Mumbai,Hiranandani Gardens,"Hiranandani Gardens Odyssey I, Hiranandani Gardens",1,25000.0,450.0,Super Area,11.0,21.0,1.0,Unfurnished,Bachelors/Family,Contact Owner
LST102251,Mumbai,Parel,"Lodha Azzuro , Parel",2,191500.0,1181.0,Carpet Area,4.0,6.0,3.0,Unfurnished,Bachelors,Contact Owner
LST104697,Mumbai,Mira Road,"RNA Broadway Avenue, Mira Road",2,59500.0,814.0,Super Area,9.0,22.0,3.0,Unfurnished,Family,Contact Agent
LST102472,Mumbai,Vasai East,"Nicon Infinity, Vasai East",1,17500.0,599.0,Super Area,3.0,15.0,1.0,Furnished,Bachelors,Contact Agent
LST100451,Mumbai,Goregaon East,"Lodha Fiorenza, Goregaon East",2,85000.0,902.0,Carpet Area,41.0,41.0,2.0,Furnished,Bachelors/Family,Contact Agent
LST104377,Mumbai,Chembur East,"Sabari Ashville, Chembur East",1,24000.0,406.0,Carpet Area,46.0,77.0,1.0,Semi-Furnished,Family,Contact Agent
LST103354,Mumbai,Devi Pada,Devi Pada,2,114500.0,1020.0,Super Area,-2.0,18.0,1.0,Unfurnished,Bachelors,Contact Owner
LST103791,Mumbai,Vile Parle East,Vile Parle East,2,71000.0,919.0,Carpet Area,15.0,25.0,2.0,Semi-Furnished,Family,Contact Agent
LST100826,Mumbai,Gokuldham,"Sky Villa, Gokuldham",2,38000.0,700.0,Carpet Area,14.0,23.0,2.0,Unfurnished,Bachelors/Family,Contact Agent
LST100900,Mumbai,Prabhadevi,"Utkarsh CHS, Prabhadevi",2,75000.0,750.0,Carpet Area,4.0,13.0,2.0,Furnished,Bachelors/Family,Contact Agent
LST100948,Mumbai,Mira Road,"Man Opus, Mira Road",2,20000.0,700.0,Super Area,8.0,22.0,2.0,Unfurnished,Family,Contact Owner
LST103895,Mumbai,Andheri West,"Shaheen Apartment, Andheri West",1,28000.0,560.0,Carpet Area,27.0,45.0,1.0,Semi-Furnished,Family,Contact Owner
LST103943,Mumbai,Chakala MIDC,"Hillcrest, Chakala MIDC",2,35000.0,725.0,Carpet Area,5.0,15.0,2.0,Furnished,Bachelors/Family,Contact Agent
LST103057,Mumbai,Moti Nagar,"Montana Giona, Moti Nagar",1,9000.0,628.0,Carpet Area,0.0,6.0,2.0,Unfurnished,Bachelors,Contact Agent
LST101654,Mumbai,Link Road,"Orchid Residency, Link Road",2,17500.0,959.0,Carpet Area,19.0,21.0,2.0,Semi-Furnished,Family,Contact Owner
LST104129,Mumbai,Magathane,"Vasant Marvel, Magathane",3,87000.0,979.0,Carpet Area,7.0,26.0,2.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST100893,Mumbai,4 Bunglows,"HDIL Metropolis, 4 Bunglows",3,85000.0,1350.0,Carpet Area,20.0,31.0,3.0,Furnished,Family,Contact Agent
LST103323,Mumbai,Seven Bungalows,"Milap CHS, Seven Bungalows",1,27500.0,356.0,Super Area,0.0,8.0,2.0,Furnished,Bachelors,Contact Agent
LST102946,Mumbai,Borivali East,"Ekta Meadows, Borivali East",2,54500.0,805.0,Carpet Area,12.0,45.0,2.0,Unfurnished,Bachelors,Contact Owner
LST104349,Mumbai,JL Tambe Nagar,JL Tambe Nagar,1,10000.0,340.0,Carpet Area,29.0,35.0,1.0,Semi-Furnished,Family,Contact Agent
LST102916,Mumbai,sunanda circal,sunanda circal,1,29500.0,432.0,Carpet Area,4.0,22.0,1.0,Semi-Furnished,Family,Contact Owner
LST101582,Mumbai,in Mira Road,in Mira Road,2,34000.0,601.0,Carpet Area,12.0,23.0,3.0,Unfurnished,Bachelors,Contact Owner
LST900041,Mumbai,Morya Nagar,"Shreenath nagar, Morya Nagar",1,21500.0,538.0,Super Area,13.0,15.0,2.0,Semi-Furnished,Bachelors,Contact Owner
LST101167,Mumbai,Powai,"Lake Homes, Powai",3,131500.0,1378.0,Carpet Area,6.0,13.0,3.0,Unfurnished,Bachelors,Contact Agent
LST900036,Mumbai,Unknown,,2,54000.0,860.0,Super Area,2.0,2.0,1.0,Furnished,Bachelors/Family,Contact Agent
LST103776,Mumbai,Andheri East,"Hillcrest, Andheri East",1,28500.0,572.0,Super Area,3.0,30.0,2.0,Unfurnished,Family,Contact Owner
LST102395,Mumbai,Model Town,Model Town,1,31000.0,541.0,Super Area,14.0,33.0,1.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST101909,Mumbai,Mira Road,"Hubtown Gardenia, Mira Road",1,32000.0,587.0,Super Area,10.0,18.0,1.0,Semi-Furnished,Bachelors,Contact Agent
LST104726,Mumbai,Bandra Band Stand,"Band Stand, Bandra Band Stand",1,13500.0,454.0,Super Area,8.0,23.0,2.0,Furnished,Bachelors,Contact Owner
LST100768,Mumbai,Kanch Pada,"Auris Serenity, Kanch Pada",4,130000.0,1617.0,Carpet Area,15.0,58.0,5.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST103179,Mumbai,Borivali East,Borivali East,2,68500.0,1054.0,Carpet Area,5.0,18.0,2.0,Furnished,Bachelors/Family,Contact Owner
LST100052,Mumbai,Vile Parle East,Vile Parle East,1,40000.0,540.0,Carpet Area,2.0,4.0,2.0,Semi-Furnished,Family,Contact Agent
LST103961,Mumbai,Bhandup West,"Marathon Embryo, Bhandup West",2,16500.0,1011.0,Carpet Area,30.0,37.0,3.0,Unfurnished,Bachelors/Family,Contact Owner
LST103723,Mumbai,Kandivali East,"Thakur Jewel, Thakur Village, Kandivali East",1,24500.0,491.0,Carpet Area,10.0,21.0,1.0,Unfurnished,Bachelors,Contact Owner
LST104455,Mumbai,Kings Circle,Kings Circle,3,66500.0,950.0,Super Area,18.0,32.0,3.0,Unfurnished,Bachelors/Family,Contact Owner
LST104770,Mumbai,Marol,"Akruti Aneri, Marol",1,30500.0,544.0,Carpet Area,34.0,46.0,2.0,Furnished,Family,Contact Agent
LST101720,Mumbai,Lower Parel,"Ashford Casa Grande, Lower Parel",2,40000.0,832.0,Carpet Area,4.0,4.0,2.0,Unfurnished,Bachelors/Family,Contact Agent
LST102010,Mumbai,Dadar TT Circle,"Island City Centre, Dadar TT Circle",2,98000.0,659.0,Super Area,37.0,51.0,3.0,Unfurnished,Bachelors,Contact Agent
LST103271,Mumbai,parivar safalya chs,parivar safalya chs,2,24000.0,655.0,Carpet Area,25.0,43.0,2.0,Furnished,Bachelors,Contact Agent
LST104370,Mumbai,new panvel,new panvel,1,7500.0,566.0,Super Area,8.0,11.0,1.0,Semi-Furnished,Bachelors,Contact Agent
LST101187,Mumbai,Kanjurmarg West,"Tulip at Runwal Forests, Kanjurmarg West",1,29500.0,363.0,Carpet Area,15.0,17.0,2.0,Unfurnished,Family,Contact Agent
LST100069,Mumbai,Khar West,Khar West,3,170000.0,1400.0,Carpet Area,4.0,8.0,3.0,Unfurnished,Bachelors/Family,Contact Agent
LST103304,Mumbai,Andheri West,"Laksharia Tower, Andheri West",3,52500.0,1097.0,Super Area,3.0,60.0,3.0,Unfurnished,Family,Contact Agent
LST103405,Mumbai,Bhandup East,Bhandup East,1,37500.0,529.0,Carpet Area,3.0,36.0,1.0,Furnished,Bachelors,Contact Owner
LST101660,Mumbai,Beverly Park,"Marigold-5, Beverly Park",2,49000.0,871.0,Super Area,3.0,23.0,1.0,Unfurnished,Bachelors/Family,Contact Agent
LST100362,Mumbai,Ghatkopar West,Ghatkopar West,1,35000.0,500.0,Super Area,1.0,8.0,2.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST101906,Mumbai,Bhandup West,"Mayuresh Srishti, Bhandup West",3,152000.0,1401.0,Super Area,13.0,15.0,3.0,Furnished,Bachelors,Contact Owner
LST103843,Mumbai,LBS Marg,"Nirmal Lifestyle, LBS Marg",1,31500.0,544.0,Carpet Area,13.0,20.0,1.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST102462,Mumbai,New Devchhaya Building,New Devchhaya Building,3,123000.0,1591.0,Carpet Area,6.0,28.0,3.0,Furnished,Bachelors/Family,Contact Owner
LST100941,Mumbai,Chembur,"Sindhi Society, Chembur",1,30000.0,430.0,Carpet Area,14.0,23.0,2.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST102121,Mumbai,New Airport Colony,"Kolte Patil Jai Vijay, New Airport Colony",1,9000.0,336.0,Super Area,5.0,13.0,2.0,Unfurnished,Bachelors/Family,Contact Owner
LST102595,Mumbai,Bhakti Park,"Lodha New Cuffe Parade, Bhakti Park",5,612000.0,3921.0,Super Area,3.0,3.0,6.0,Semi-Furnished,Bachelors,Contact Agent
LST101537,Mumbai,Bhandup West,"Samarth Srishti, Bhandup West",1,12500.0,458.0,Super Area,15.0,18.0,2.0,Unfurnished,Bachelors/Family,Contact Agent
LST104513,Mumbai,Juhu,Juhu,2,40000.0,665.0,Super Area,4.0,4.0,2.0,Furnished,Bachelors,Contact Agent
LST103894,Mumbai,Jankalyan Nagar,"Ratan Silicon Park, Jankalyan Nagar",3,79000.0,1050.0,Carpet Area,6.0,11.0,3.0,Unfurnished,Bachelors,Contact Agent
LST101604,Mumbai,Thakur Complex,"Gokul Accord, Thakur Complex",3,53000.0,1368.0,Carpet Area,14.0,33.0,2.0,Unfurnished,Bachelors/Family,Contact Agent
LST104997,Mumbai,Juhu,Juhu,1,18500.0,230.0,Carpet Area,1.0,2.0,2.0,Semi-Furnished,Bachelors,Contact Agent
LST101236,Mumbai,Chembur,"Safal Saraswati, Chembur",1,25000.0,369.0,Super Area,12.0,43.0,1.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST100680,Mumbai,Goregaon West,Goregaon West,1,35000.0,450.0,Super Area,2.0,7.0,1.0,Unfurnished,Bachelors/Family,Contact Owner
LST104327,Mumbai,Hiranandani Gardens,"Hiranandani Castle Rock, Hiranandani Gardens",2,86000.0,730.0,Carpet Area,17.0,36.0,2.0,Semi-Furnished,Bachelors,Contact Owner
LST104721,Mumbai,Nalasopara West,Nalasopara West,2,78500.0,753.0,Carpet Area,7.0,20.0,3.0,Unfurnished,Bachelors,Contact Agent
LST102535,Mumbai,Wadala,Wadala,2,53000.0,750.0,Carpet Area,10.0,23.0,1.0,Unfurnished,Family,Contact Agent
LST104460,Mumbai,Amar Nagar,Amar Nagar,3,71500.0,1319.0,Carpet Area,17.0,27.0,2.0,Furnished,Bachelors/Family,Contact Agent
LST101066,Mumbai,Mulund West,"Yogi Hills, Mulund West",1,27000.0,450.0,Super Area,15.0,25.0,2.0,Furnished,Family,Contact Agent
LST100723,Mumbai,Bandra West,Bandra West,3,180000.0,1600.0,Carpet Area,9.0,16.0,3.0,Furnished,Bachelors/Family,Contact Agent
LST102947,Mumbai,Hiranandani Gardens,"Hiranandani Regent Hill, Hiranandani Gardens",1,24000.0,515.0,Super Area,5.0,22.0,1.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST103985,Mumbai,4 Bunglows,"Adani Western Heights, 4 Bunglows",1,22500.0,429.0,Carpet Area,30.0,44.0,1.0,Unfurnished,Bachelors/Family,Contact Owner
LST101756,Mumbai,Parel,"Lodha Azzuro , Parel",1,8000.0,392.0,Carpet Area,5.0,22.0,2.0,Semi-Furnished,Bachelors,Contact Owner
LST101425,Mumbai,JB Nagar,JB Nagar,5,281500.0,1844.0,Super Area,7.0,23.0,5.0,Unfurnished,Bachelors/Family,Contact Agent
LST103001,Mumbai,Taloja Phase 2,Taloja Phase 2,4,285000.0,2135.0,Super Area,16.0,22.0,3.0,Semi-Furnished,Family,Contact Agent
LST102893,Mumbai,Chakala,"Supreme Divine Light CHS, Chakala",4,538000.0,1970.0,Super Area,10.0,21.0,4.0,Unfurnished,Bachelors,Contact Agent
LST104220,Mumbai,Santacruz West,"Ekta Trinity, Santacruz West",2,39500.0,550.0,Carpet Area,3.0,14.0,1.0,Unfurnished,Family,Contact Agent
LST103944,Mumbai,Unknown,,1,61000.0,569.0,Super Area,17.0,25.0,1.0,Semi-Furnished,Bachelors,Contact Owner
LST102092,Mumbai,Parel,"Crescent Bay Callisto, Parel",3,157000.0,1219.5,Carpet Area,14.0,68.0,2.0,Furnished,Bachelors,Contact Agent
LST101159,Mumbai,Juhu Tara,Juhu Tara,2,98000.0,718.0,Carpet Area,16.0,40.0,2.0,Semi-Furnished,Bachelors,Contact Owner
LST102890,Mumbai,Mulund Railway Station,Mulund Railway Station,4,262500.0,2089.0,Super Area,9.0,12.0,4.0,Unfurnished,Bachelors/Family,Contact Agent
LST103377,Mumbai,Hiranandani Gardens,"Hiranandani Regent Hill, Hiranandani Gardens",3,109000.0,1378.0,Carpet Area,26.0,44.0,3.0,Unfurnished,Family,Contact Agent
LST900048,Mumbai,Dadar West,"Sugee Sadan, Dadar West",1,27500.0,318.0,Super Area,40.0,50.0,1.0,Semi-Furnished,Family,Contact Agent
LST102708,Mumbai,Hiranandani Gardens,"Hiranandani Gardens Odyssey I, Hiranandani Gardens",3,132000.0,1117.0,Super Area,18.0,23.0,3.0,Semi-Furnished,Bachelors,Contact Agent
LST104232,Mumbai,shanti kutir tunga village powai,shanti kutir tunga village powai,4,86000.0,1309.0,Carpet Area,40.0,75.0,4.0,Furnished,Bachelors/Family,Contact Owner
LST103920,Mumbai,Andheri West,"TATA Housing Merwanjee Cama Park, Andheri West",2,45000.0,665.0,Super Area,11.0,14.0,3.0,Unfurnished,Bachelors/Family,Contact Owner
LST104905,Mumbai,Andheri West,"Runwal Elegante, Andheri West",2,42000.0,604.0,Carpet Area,50.0,74.0,2.0,Semi-Furnished,Family,Contact Agent
LST100233,Mumbai,buena vista,buena vista,3,330000.0,1650.0,Carpet Area,8.0,27.0,4.0,Furnished,Bachelors,Contact Agent
LST101984,Mumbai,Prabhadevi,"Chaitanya Towers, Prabhadevi",2,49500.0,538.0,Super Area,-1.0,25.0,3.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST104821,Mumbai,Mount Mary,"Mount Marry, Mount Mary",3,69500.0,994.0,Super Area,5.0,23.0,2.0,Furnished,Bachelors,Contact Owner
LST103693,Mumbai,Kandivali East,"Alpine, Kandivali East",2,102000.0,645.0,Carpet Area,16.0,31.0,3.0,Furnished,Bachelors/Family,Contact Owner
LST101018,Mumbai,Mindspace,"Ahimsa Marg, Mindspace",1,76500.0,522.0,Super Area,6.0,14.0,1.0,Furnished,Family,Contact Agent
LST102891,Mumbai,Nandiadwala Colony,"Midas Enclave CHS , Nandiadwala Colony",1,31500.0,322.0,Super Area,14.0,40.0,2.0,Furnished,Bachelors,Contact Agent
LST103132,Mumbai,Powai,"Hiranandani Regent Hill, Powai",2,15500.0,719.0,Super Area,4.0,14.0,2.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST100418,Mumbai,Datta Pada,Datta Pada,2,36000.0,620.0,Carpet Area,3.0,14.0,2.0,Semi-Furnished,Family,Contact Agent
LST101218,Mumbai,Kandivali West,"Gaurav Heights, Kandivali West",3,105500.0,1047.0,Carpet Area,3.0,23.0,2.0,Semi-Furnished,Family,Contact Owner
LST100038,Mumbai,Thakur Complex,"Gokul Regency Apartment, Thakur Complex",1,20000.0,450.0,Carpet Area,5.0,8.0,1.0,Unfurnished,Bachelors/Family,Contact Agent
LST100368,Mumbai,Agarkar Chowk,"Oberoi Splendor, Agarkar Chowk",3,80000.0,850.0,Carpet Area,19.0,30.0,2.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST100648,Mumbai,Chembur,Chembur,3,65000.0,1000.0,Carpet Area,5.0,10.0,3.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST103746,Mumbai,Mira Road,"Hubtown Gardenia, Mira Road",1,52000.0,520.0,Super Area,18.0,23.0,1.0,Semi-Furnished,Family,Contact Owner
LST103084,Mumbai,Thakur Complex,Thakur Complex,1,31500.0,444.0,Super Area,8.0,22.0,1.0,Unfurnished,Bachelors/Family,Contact Owner
LST101476,Mumbai,Ashok Van,Ashok Van,2,9500.0,664.0,Carpet Area,18.0,28.0,1.0,Furnished,Bachelors/Family,Contact Agent
LST102851,Mumbai,Andheri East,"Runwal Elina, Andheri East",1,17500.0,230.0,Super Area,12.0,21.0,2.0,Furnished,Family,Contact Agent
LST104424,Mumbai,Pali Hill,"Pali Hill Apartment, Pali Hill",1,20000.0,455.0,Super Area,45.0,78.0,1.0,Unfurnished,Bachelors,Contact Owner
LST103858,Mumbai,Mulund West,"Runwal Greens, Mulund West",1,14500.0,233.0,Super Area,18.0,29.0,1.0,Furnished,Bachelors,Contact Owner
LST104132,Mumbai,Bhandup West,"Usha Nagar Society, Bhandup West",2,74500.0,919.0,Super Area,8.0,27.0,2.0,Furnished,Bachelors/Family,Contact Owner
LST100769,Mumbai,Parel,"TATA Falcon Crest, Parel",2,80000.0,836.0,Carpet Area,6.0,23.0,2.0,Unfurnished,Bachelors/Family,Contact Agent
LST101373,Mumbai,Hindu Colony,Hindu Colony,2,11000.0,522.0,Super Area,22.0,24.0,1.0,Unfurnished,Bachelors/Family,Contact Owner
LST101391,Mumbai,Hindu Colony,Hindu Colony,3,148500.0,1230.0,Carpet Area,7.0,9.0,3.0,Furnished,Bachelors,Contact Agent
LST103869,Mumbai,Bhandup West,"Srishti Elegance, Bhandup West",1,42500.0,426.0,Super Area,6.0,8.0,1.0,Semi-Furnished,Family,Contact Agent
LST103122,Mumbai,Kurla West,"HDIL Premier Residences, Kurla West",3,246500.0,1459.0,Super Area,1.0,10.0,4.0,Unfurnished,Family,Contact Agent
LST102389,Mumbai,Grant Road,Grant Road,2,48000.0,644.0,Carpet Area,25.0,51.0,2.0,Furnished,Bachelors/Family,Contact Agent
LST101049,Mumbai,Andheri West,"Aditi Apartment, Andheri West",4,229500.0,2194.0,Carpet Area,14.0,35.0,5.0,Unfurnished,Bachelors/Family,Contact Agent
LST103313,Mumbai,Chembur,"Sabari Palm View, Chembur",1,20000.0,450.0,Carpet Area,5.0,8.0,1.0,Unfurnished,Bachelors/Family,Contact Owner
LST104472,Mumbai,Malabar Hill,Malabar Hill,1,75500.0,595.0,Carpet Area,33.0,42.0,2.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST103848,Mumbai,Parel,"Vikas Finalay Apartments, Parel",1,22000.0,687.0,Super Area,1.0,3.0,1.0,Furnished,Bachelors/Family,Contact Owner
LST100807,Mumbai,Powai,Powai,1,35000.0,500.0,Super Area,7.0,23.0,2.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST103337,Mumbai,Andheri West,"Windsor Grande Residences, Andheri West",2,23000.0,669.0,Super Area,23.0,25.0,3.0,Unfurnished,Bachelors,Contact Agent
LST103218,Mumbai,Borivali East,"Rivali Park, Borivali East",3,62000.0,906.0,Super Area,16.0,32.0,3.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST103459,Mumbai,Govandi Station Road,Govandi Station Road,2,183000.0,838.0,Super Area,13.0,16.0,3.0,Unfurnished,Bachelors,Contact Owner
LST101964,Mumbai,Dadar East,"Island City Centre, Dadar East",2,89500.0,772.0,Carpet Area,14.0,48.0,1.0,Unfurnished,Family,Contact Owner
LST101760,Mumbai,Nahur Gaothan,Nahur Gaothan,3,94500.0,844.0,Super Area,17.0,41.0,3.0,Semi-Furnished,Family,Contact Owner
LST100509,Mumbai,Century Bazaar,Century Bazaar,1,20000.0,280.0,Carpet Area,11.0,24.0,1.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST101442,Mumbai,Gulmohar Road,Gulmohar Road,3,76500.0,1080.0,Carpet Area,22.0,29.0,3.0,Semi-Furnished,Bachelors,Contact Owner
LST104127,Mumbai,Unknown,Navi Mumbai-Khargar-Panvel,2,33500.0,590.0,Carpet Area,6.0,16.0,1.0,Unfurnished,Bachelors/Family,Contact Owner
LST100928,Mumbai,Serenity Complex,Serenity Complex,1,34000.0,560.0,Super Area,3.0,7.0,2.0,Semi-Furnished,Bachelors,Contact Owner
LST104768,Mumbai,Seven Bungalows,"Kabra Metro One, Seven Bungalows",2,77500.0,788.0,Super Area,30.0,37.0,2.0,Semi-Furnished,Family,Contact Agent
LST101887,Mumbai,Ghatkopar,"Ambika Siddhi Apartment, Ghatkopar",2,117000.0,1126.0,Carpet Area,17.0,22.0,3.0,Semi-Furnished,Bachelors,Contact Agent
LST102647,Mumbai,Vile Parle West,"Sai Palace Apartment, Vile Parle West",3,76500.0,1283.0,Super Area,19.0,22.0,3.0,Semi-Furnished,Family,Contact Agent
LST104963,Mumbai,Kalina,"Kabra Centroid, Kalina",4,154000.0,1879.0,Carpet Area,36.0,81.0,5.0,Furnished,Bachelors/Family,Contact Owner
LST101605,Mumbai,Poonam Gardens,"Swayam Apartment, Poonam Gardens",2,40000.0,635.0,Carpet Area,24.0,55.0,1.0,Furnished,Family,Contact Owner
LST103660,Mumbai,Shri Swami Samarth Nagar,Shri Swami Samarth Nagar,1,21000.0,630.0,Super Area,20.0,33.0,1.0,Furnished,Family,Contact Owner
LST104255,Mumbai,Chembur,"Ekta Legranz, Chembur",2,69000.0,655.0,Super Area,15.0,37.0,1.0,Unfurnished,Bachelors,Contact Agent
LST103742,Mumbai,Worli Sea Face,Worli Sea Face,2,39000.0,706.0,Super Area,11.0,12.0,2.0,Furnished,Bachelors,Contact Agent
LST102149,Mumbai,Seven Bungalows,Seven Bungalows,1,43500.0,469.0,Carpet Area,8.0,8.0,1.0,Furnished,Family,Contact Agent
LST102901,Mumbai,Wadala,"Lodha NCP Commercial , Wadala",2,25000.0,993.0,Super Area,9.0,56.0,2.0,Furnished,Bachelors/Family,Contact Owner
LST101413,Mumbai,Kings Circle,Kings Circle,1,19500.0,402.0,Carpet Area,2.0,7.0,2.0,Unfurnished,Bachelors/Family,Contact Agent
LST103767,Mumbai,Naigaon East,"Unicorn Global Arena, Naigaon East",2,44000.0,679.0,Carpet Area,10.0,11.0,3.0,Semi-Furnished,Family,Contact Owner
LST100696,Mumbai,Link Road,"Auris Serenity, Link Road",2,58000.0,805.0,Carpet Area,30.0,58.0,3.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST100579,Mumbai,Goregaon West,Goregaon West,1,26000.0,450.0,Carpet Area,6.0,10.0,2.0,Unfurnished,Bachelors,Contact Agent
LST101023,Mumbai,Lal Baug,"Royal Residency, Lal Baug",2,96500.0,936.0,Super Area,24.0,60.0,2.0,Furnished,Bachelors/Family,Contact Owner
LST100488,Mumbai,Pathanwadi,"Alta Monte, Pathanwadi",3,68000.0,1219.5,Carpet Area,27.0,58.0,3.0,Unfurnished,Family,Contact Agent
LST103628,Mumbai,Film City Road,"Conwood Astoria, Film City Road",3,103000.0,1500.0,Carpet Area,11.0,22.0,4.0,Furnished,Family,Contact Owner
LST101426,Mumbai,Seven Bungalows,"Kabra Metro One, Seven Bungalows",3,124000.0,1705.0,Super Area,1.0,6.0,3.0,Unfurnished,Bachelors,Contact Agent
LST103670,Mumbai,Lodha casa rio,Lodha casa rio,2,64000.0,957.0,Carpet Area,2.0,12.0,2.0,Furnished,Bachelors/Family,Contact Agent
LST101240,Mumbai,new panvel,new panvel,2,42500.0,1098.0,Carpet Area,40.0,75.0,3.0,Semi-Furnished,Bachelors/Family,Contact Agent
LST103582,Mumbai,Bhandup West,"Marathon Embryo, Bhandup West",1,29500.0,778.0,Super Area,7.0,17.0,1.0,Furnished,Family,Contact Owner
LST101393,Mumbai,Goregaon East,"Oberoi Esquire, Goregaon East",1,27000.0,468.0,Super Area,14.0,16.0,2.0,Semi-Furnished,Bachelors,Contact Agent
LST103747,Mumbai,Wadala East,"Dosti Ambrosia, Wadala East",2,222500.0,1133.0,Super Area,20.0,30.0,2.0,Unfurnished,Bachelors,Contact Owner
LST101682,Mumbai,Akurli Nagar,"Oasis, Akurli Nagar",2,50500.0,725.0,Super Area,14.0,34.0,3.0,Unfurnished,Bachelors,Contact Agent
LST103448,Mumbai,Sion East,"Everard Nagar Co Operative Housing Society, Sion East",2,37500.0,1239.0,Super Area,19.0,23.0,2.0,Semi-Furnished,Family,Contact Agent
LST101565,Mumbai,Lokhandwala Twp,"Godrej Tranquil, Lokhandwala Twp",3,24000.0,819.0,Super Area,14.0,14.0,3.0,Semi-Furnished,Bachelors/Family,Contact Owner
LST102945,Mumbai,Goregaon East,"Conwood Astoria, Goregaon East",2,72500.0,964.0,Super Area,24.0,61.0,1.0,Furnished,Bachelors/Family,Contact Agent
LST100517,Mumbai,Sion,Sion,1,30000.0,500.0,Super Area,3.0,4.0,1.0,Furnished,Bachelors/Family,Contact Owner
LST100143,Mumbai,Borivali East,"Ekta Meadows, Borivali East",3,55000.0,1350.0,Carpet Area,11.0,28.0,3.0,Furnished,Bachelors/Family,Contact Agent
LST103043,Mumbai,Goregaon West,"Imperial Heights, Goregaon West",2,505000.0,818.0,Carpet Area,19.0,21.0,2.0,Semi-Furnished,Bachelors,Contact Owner
LST103289,Mumbai,Andheri West,"Oberoi Springs, Andheri West",2,81000.0,941.0,Super Area,15.0,17.0,3.0,Semi-Furnished,Bachelors,Contact Owner
LST103193,Mumbai,Chandivali,"Sunglow, Chandivali",1,61500.0,569.0,Super Area,40.0,75.0,2.0,Unfurnished,Family,Contact Agent
LST101517,Mumbai,Thakur Complex,"Gokul Regency Apartment, Thakur Complex",2,54500.0,613.0,Carpet Area,21.0,33.0,2.0,Unfurnished,Bachelors/Family,Contact Agent
LST104708,Mumbai,Dr Babasaheb Ambedkar Road,"Dr Babasaheb Ambedkar Road, Mumbai",2,39000.0,811.0,Super Area,0.0,2.0,2.0,Semi-Furnished,Bachelors,Contact Agent
LST104871,Mumbai,Pathanwadi,"Alta Monte, Pathanwadi",1,25500.0,450.0,Carpet Area,15.0,22.0,1.0,Semi-Furnished,Family,Contact Agent
LST104896,Mumbai,Wadala,"Llyod Estate, Wadala",3,100000.0,1303.0,Carpet Area,32.0,41.0,3.0,Furnished,Bachelors/Family,Contact Agent
LST102111,Mumbai,Poisar,Poisar,2,33000.0,675.0,Carpet Area,3.0,8.0,3.0,Furnished,Family,Contact Agent
